model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal
TimesFM[skip_layer_6],False,False,30,11.9894203485795,5.031166079449846,17.288874706737445,7.390869424375813,27.818710918871954,7.582279143792791,3.974816468363927,1.699482344889867,0.7805555555555557,0.12341588828623923,0.8011543033934262,0.3812316715542522,0.6701030927835051,0.26639344262295084,0.4233918128654971
TimesFM[skip_layer_8],False,False,30,11.993055165956054,5.262534602660402,17.3281549143672,7.562891241609406,27.667746528956435,8.1816465685194,3.988580663959553,1.775661100531606,0.775,0.14183903819894453,0.8013971883285282,0.3817663817663818,0.6261682242990654,0.27459016393442626,0.4353083434099154
TimesFM[skip_layer_10],False,False,30,11.994666240527303,5.0602863162137695,17.333627992140592,7.310764242745328,27.565554516635704,7.679363591399824,3.9898893666141078,1.6937128726749655,0.7958333333333335,0.12709914392642965,0.8015048431849198,0.4033613445378151,0.6371681415929203,0.29508196721311475,0.42890442890442887
TimesFM[skip_layer_5],False,False,30,12.01377490289123,5.095467885254234,17.50558356703608,7.411376316044664,27.474006070178948,7.755820823290245,4.0146074748260006,1.7700088050992562,0.7717592592592593,0.1161299013090605,0.8027817178494039,0.3652694610778443,0.6777777777777778,0.25,0.4363177805800756
Timesfm[baseline],False,False,30,12.036539108564826,5.233212971849094,17.446807937625053,7.4910099012190265,27.666265329694337,8.09126527224377,3.9990841523578147,1.764347223054144,0.7750000000000001,0.13718398027628606,0.8043028623925507,0.3796033994334278,0.6146788990825688,0.27459016393442626,0.42568370986920334
TimesFM[skip_layer_13],False,False,30,12.068820634606444,5.269664830984996,17.44955192142929,7.5556745636005616,27.75047881591835,8.269736466019305,4.013015202761434,1.8320300308637778,0.7597222222222222,0.13428240541222136,0.8064599711397983,0.3804034582132565,0.6407766990291263,0.27049180327868855,0.4239520958083832
TimesFM[skip_layer_4],False,False,30,12.119360895327581,5.074820263337901,17.545538262232842,7.435301236025773,27.907600116533043,7.818450597681975,4.034411904168717,1.7767254620784345,0.7685185185185187,0.135814744114153,0.8098371608782632,0.368421052631579,0.6428571428571429,0.2581967213114754,0.4236902050113895
TimesFM[skip_layer_11],False,False,30,12.122054185661272,5.281471522590007,17.585596854654362,7.557144027948551,27.950698451066486,8.274755687324463,4.034967439661914,1.801835595041486,0.7652777777777778,0.1444867281415615,0.8100171313087252,0.39769452449567727,0.6699029126213593,0.2827868852459016,0.43552311435523117
TimesFM[skip_layer_12],False,False,30,12.126212985621562,5.151887905309121,17.527071158130802,7.382298515748319,27.980649722924145,8.165132411836954,4.032533909217076,1.7517610501611858,0.7726851851851854,0.1347763032600277,0.8102950296881521,0.38095238095238093,0.6017699115044248,0.2786885245901639,0.4250295159386068
TimesFM[skip_layer_9],False,False,30,12.134063272829412,5.254779957451858,17.55233684550093,7.435836289918224,27.874681618429353,8.236598573655597,4.026663962813561,1.7756126527268075,0.7740740740740741,0.1333108262896741,0.8108195997838356,0.37569060773480656,0.576271186440678,0.2786885245901639,0.42789598108747046
TimesFM[skip_layer_15],False,False,30,12.151819273518928,4.80487324281545,17.472893925569174,7.301662289376166,27.88697451610058,7.271280538953516,4.044071312368897,1.6575449186683069,0.7671296296296295,0.11994315211536255,0.8120060871993968,0.3908045977011494,0.6538461538461539,0.2786885245901639,0.42737094837935174
TimesFM[skip_layer_7],False,False,30,12.207063831276365,5.225862229423508,17.820936264994977,7.559556750908341,28.10307772102386,8.080530998810316,4.085112117324592,1.824175622622474,0.7800925925925927,0.13230133669009653,0.8156976263980938,0.3543543543543543,0.6629213483146067,0.24180327868852458,0.431077694235589
TimesFM[skip_layer_3],False,False,30,12.226293173324915,5.259163263705209,17.666567714412466,7.52348570698818,28.18664935961831,8.10235721795324,4.060372600391445,1.741388716752995,0.8125000000000001,0.12611386438502098,0.8169825650928528,0.3588235294117647,0.6354166666666666,0.25,0.43337195828505215
TimesFM[skip_layer_16],False,False,30,12.230639708984045,5.072845451048847,17.655055065369723,7.41597437987039,28.356002287173926,7.721775553992919,4.092091022496974,1.7833848018478786,0.7708333333333334,0.1304249740974203,0.8172730083041942,0.38208955223880603,0.7032967032967034,0.26229508196721313,0.4238578680203046
TimesFM[skip_layer_14],False,False,30,12.290585689479922,5.149727022694618,17.614819740869066,7.295292968807223,28.577007891638175,8.253257264298604,4.101795255408856,1.809391202030054,0.7583333333333332,0.13662977520749653,0.8212787048974496,0.3746397694524496,0.6310679611650486,0.26639344262295084,0.4311814859926919
TimesFM[skip_layer_2],False,False,30,12.370159661169405,4.872483375762294,17.73052348027768,7.271365809398191,28.582904485667104,6.928529446045966,4.133224991271771,1.6166942997528708,0.8171296296296297,0.11436684562070024,0.8265959786274251,0.4046242774566474,0.6862745098039216,0.28688524590163933,0.41712403951701427
TimesFM[skip_layer_18],False,False,30,12.47898052709559,4.91978559819415,17.82273275687893,7.299968890658775,29.455794982391485,7.53352276802484,4.324338189921752,1.798390690719888,0.638425925925926,0.11847601234294591,0.8338675816324937,0.37535014005602246,0.5929203539823009,0.27459016393442626,0.44255319148936173
