model,origin,covariates_used,multivariate_used,mae,rmse,smape,pinball,coverage
SeasonalNaive,2025-03-02 06:00:00+00:00,False,False,37.2921875,42.99795033482126,126.95003121541488,12.865666794001243,0.4583333333333333
SeasonalNaive,2025-03-03 06:00:00+00:00,False,False,31.273969907407402,43.522000386258995,100.64462736227551,11.125598965366256,0.625
SeasonalNaive,2025-03-04 06:00:00+00:00,False,False,24.68320601851852,34.245451597006976,95.96661674324758,8.366861912126739,0.7361111111111112
SeasonalNaive,2025-03-05 06:00:00+00:00,False,False,17.492048611111112,26.662444906880218,102.7682422742499,6.4658051825285225,0.9305555555555556
SeasonalNaive,2025-03-06 06:00:00+00:00,False,False,21.011956018518518,30.842091829263246,114.022962498695,7.471235473674024,0.9027777777777778
SeasonalNaive,2025-03-07 06:00:00+00:00,False,False,28.811516203703704,37.276681793402965,114.60141935525898,9.225984158678036,0.8194444444444444
SeasonalNaive,2025-03-08 06:00:00+00:00,False,False,19.982152777777777,27.198443135038218,66.10828203721633,6.792121600411957,0.9027777777777778
SeasonalNaive,2025-03-09 06:00:00+00:00,False,False,21.588692129629628,25.813805720756598,83.73157555347956,6.578163999249866,0.9305555555555556
SeasonalNaive,2025-03-10 06:00:00+00:00,False,False,20.946018518518517,28.7597281317235,69.08834925651774,6.786955476101475,0.8333333333333334
SeasonalNaive,2025-03-11 06:00:00+00:00,False,False,23.282326388888887,34.65454196369285,116.23153981353542,7.901328074165878,0.75
SeasonalNaive,2025-03-12 06:00:00+00:00,False,False,15.906967592592594,22.734425147477676,111.94934397097363,5.405996832519311,0.9166666666666666
SeasonalNaive,2025-03-13 06:00:00+00:00,False,False,19.29523148148148,26.132487053672094,74.42563831038068,6.054384188739356,0.8888888888888888
SeasonalNaive,2025-03-14 06:00:00+00:00,False,False,26.28613425925926,35.32682737780197,88.21615275708436,8.217174347009864,0.7083333333333334
SeasonalNaive,2025-03-15 06:00:00+00:00,False,False,32.53540509259259,41.33790605131295,135.28595687194408,10.632178294196242,0.4722222222222222
SeasonalNaive,2025-03-16 06:00:00+00:00,False,False,23.144270833333334,31.33576550089996,115.97815357973795,7.9895820556317085,0.7361111111111112
SeasonalNaive,2025-03-17 06:00:00+00:00,False,False,17.700590277777778,27.24865962643143,123.05913667495878,6.582539405840715,0.8888888888888888
SeasonalNaive,2025-03-18 06:00:00+00:00,False,False,8.548657407407408,11.80318831821761,73.53982080831898,4.027033175638702,1.0
SeasonalNaive,2025-03-19 06:00:00+00:00,False,False,14.953263888888886,22.002318521294523,93.53519889244892,5.650702810265,0.8611111111111112
SeasonalNaive,2025-03-20 06:00:00+00:00,False,False,17.65449074074074,25.0169644451551,103.69424449841853,6.080849350403601,0.8888888888888888
SeasonalNaive,2025-03-21 06:00:00+00:00,False,False,15.941481481481482,21.33878227395334,103.2124260359075,5.4088553211199475,0.9305555555555556
SeasonalNaive,2025-03-22 06:00:00+00:00,False,False,8.357662037037036,13.300372935224388,75.50425276829463,3.6080824875344875,0.9444444444444444
SeasonalNaive,2025-03-23 06:00:00+00:00,False,False,12.952499999999999,15.55614433037535,92.97230327997457,3.9088447949944953,0.9444444444444444
SeasonalNaive,2025-03-24 06:00:00+00:00,False,False,20.49853009259259,35.230350655383944,80.48060527174337,7.943163724945488,0.8472222222222222
SeasonalNaive,2025-03-25 06:00:00+00:00,False,False,17.29616898148148,27.702391738518468,63.32441116897214,6.218966340986587,0.8333333333333334
SeasonalNaive,2025-03-26 06:00:00+00:00,False,False,16.352685185185187,24.921433044670607,57.446822536642415,5.852683031634022,0.8611111111111112
SeasonalNaive,2025-03-27 06:00:00+00:00,False,False,8.863483796296297,13.5172328122033,35.388115837575526,3.648981000872173,0.9722222222222222
SeasonalNaive,2025-03-28 06:00:00+00:00,False,False,10.986087962962962,13.839618231483477,30.97300106707267,3.8547344335776437,0.9861111111111112
SeasonalNaive,2025-03-29 06:00:00+00:00,False,False,26.544780092592593,43.25724423994416,56.44644690242959,9.789974803720272,0.7916666666666666
SeasonalNaive,2025-03-30 06:00:00+00:00,False,False,30.756678240740737,44.115366541759705,58.20207922446389,11.2194630296584,0.6527777777777778
Toto2,2025-03-02 06:00:00+00:00,False,False,20.516384177207946,26.104489935497504,102.74591539919544,6.530841044025657,0.4027777777777778
Toto2,2025-03-03 06:00:00+00:00,False,False,18.960193761896203,27.847462471918778,67.39208969723973,6.438986752357011,0.75
Toto2,2025-03-04 06:00:00+00:00,False,False,13.140272258122762,17.387891688940478,86.22408296839481,4.735460631906251,0.7777777777777778
Toto2,2025-03-05 06:00:00+00:00,False,False,14.794159920303908,21.799593005261137,69.31389776087052,4.761962340231294,0.8055555555555556
Toto2,2025-03-06 06:00:00+00:00,False,False,16.06863416000649,24.490261233421908,92.8882737484504,5.403702534128118,0.6388888888888888
Toto2,2025-03-07 06:00:00+00:00,False,False,19.64648295596794,26.997880875315424,72.57927452347792,5.859832799522965,0.8611111111111112
Toto2,2025-03-08 06:00:00+00:00,False,False,13.472899562694408,16.72137350072114,66.3477317692382,4.360403426341068,0.8472222222222222
Toto2,2025-03-09 06:00:00+00:00,False,False,17.116434552404616,23.50193164280229,54.66310866444538,5.071145632443605,0.8194444444444444
Toto2,2025-03-10 06:00:00+00:00,False,False,21.840837801827327,31.574710061448364,71.79808199639419,7.115114453486455,0.6527777777777778
Toto2,2025-03-11 06:00:00+00:00,False,False,12.44734793274491,18.375139884763936,100.82103829473911,3.9732557728261124,0.8333333333333334
Toto2,2025-03-12 06:00:00+00:00,False,False,11.551998809002065,17.774114929788343,62.79169448201847,4.419860108605138,0.9027777777777778
Toto2,2025-03-13 06:00:00+00:00,False,False,15.053622820995473,21.873225462144063,44.96314575348203,4.443286668165231,0.9166666666666666
Toto2,2025-03-14 06:00:00+00:00,False,False,13.297938291408398,17.0664011541287,69.64445231497992,4.166091380207626,0.8333333333333334
Toto2,2025-03-15 06:00:00+00:00,False,False,25.66170953609325,31.96272334682914,106.70319774825232,8.150231384436289,0.4305555555555556
Toto2,2025-03-16 06:00:00+00:00,False,False,16.1851562111466,18.793692692510188,96.08868833562043,5.135459071765712,1.0
Toto2,2025-03-17 06:00:00+00:00,False,False,13.513163409056487,16.845691420447288,105.84799493103833,4.314263284382997,0.75
Toto2,2025-03-18 06:00:00+00:00,False,False,11.2989057247727,14.90627191600472,86.37498429986165,3.536017388914838,0.8888888888888888
Toto2,2025-03-19 06:00:00+00:00,False,False,12.650765265005608,18.789312759922375,94.97080097547853,4.3876196412098265,0.75
Toto2,2025-03-20 06:00:00+00:00,False,False,16.78363171983648,23.844507820861377,106.43082060024325,5.384103804341069,0.8055555555555556
Toto2,2025-03-21 06:00:00+00:00,False,False,7.927505406626949,11.464743822331721,81.88331777194867,2.8414229425677546,0.8194444444444444
Toto2,2025-03-22 06:00:00+00:00,False,False,6.351029210797062,9.697557690522844,53.583501502814975,2.243822986638104,0.8888888888888888
Toto2,2025-03-23 06:00:00+00:00,False,False,11.376359846150434,14.05783523339704,84.2700827936547,3.4910753379339052,0.7222222222222222
Toto2,2025-03-24 06:00:00+00:00,False,False,19.545790259573195,36.710594406906424,81.11170324835828,7.661146916901624,0.75
Toto2,2025-03-25 06:00:00+00:00,False,False,15.061823370898209,25.218052109653428,69.7023517559941,5.480736286905075,0.7083333333333334
Toto2,2025-03-26 06:00:00+00:00,False,False,10.673647737679659,13.898730219480187,52.7233155373506,3.2286378207618807,0.875
Toto2,2025-03-27 06:00:00+00:00,False,False,11.634381521896081,15.112798939933862,46.76070084923456,3.405223775410358,0.7916666666666666
Toto2,2025-03-28 06:00:00+00:00,False,False,10.427554588671082,12.857812180908816,31.1151866127661,3.2844563780007534,0.9027777777777778
Toto2,2025-03-29 06:00:00+00:00,False,False,19.796264377876565,40.35905270404678,36.899798245055784,8.19386820198577,0.8194444444444444
Toto2,2025-03-30 06:00:00+00:00,False,False,21.62195454032333,33.88720223723173,45.40138278893087,6.578897337942948,0.75
