model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal
TimesFM,False,False,10,11.343815727154414,3.771821666527265,16.61008202292904,5.427462980651975,30.056449547524675,4.8288913388226264,3.6763633749091325,1.05031968928228,0.7520833333333333,0.09986729234462559,0.7604328606313259,0.2380952380952381,0.7692307692307693,0.14084507042253522,0.3007518796992481
Chronos2,False,False,10,13.527784432976336,4.448154430044867,18.864365283651285,5.485964236366482,35.55887271169557,6.1271984241794035,4.190339935586776,1.358822818897884,0.7118055555555556,0.12029132910573684,0.9068352362025358,0.2735042735042735,0.34782608695652173,0.22535211267605634,0.30729166666666663
SeasonalNaive,False,False,10,14.917576967592591,5.961059856905803,23.127842751990045,9.665856913494524,35.3671315921851,7.310903806067213,5.7824452400074176,1.8681535837812038,0.8819444444444444,0.07619925957969557,1.0,0.31952662721893493,0.2755102040816326,0.38028169014084506,0.2157303370786517
Theta,False,False,10,16.7918341634634,7.715308464251243,22.744114646518096,9.59982469862225,46.1170654991371,15.267654994726044,6.045281670513649,2.120387738196287,0.8597222222222222,0.11273979929767043,1.12564085976848,0.3571428571428571,0.30927835051546393,0.4225352112676056,0.21538461538461537
LightGBM,False,False,10,18.472892470086585,5.8359128639179865,23.534484170787955,6.582806508472015,47.085906620167826,11.84503806993705,7.381952417462459,2.7740844158683355,0.3597222222222223,0.11136256269667276,1.2383306290436893,0.16091954022988506,0.4375,0.09859154929577464,0.2222222222222222
Toto,False,False,10,22.764178815574557,8.426645608337553,46.58103203942459,18.834383030295555,47.808867110490446,11.000383002991864,5.987119151513434,1.8235906192479552,0.8784722222222223,0.05910942066296294,1.5259970747949327,0.275,0.24719101123595505,0.30985915492957744,0.23965141612200433
XGBoost,False,False,10,24.196603649483784,10.666819265236752,30.147175513565553,10.393499020107605,54.97180179788036,16.06445155809099,12.002309052941527,5.333603803273901,0.009027777777777777,0.008811512180867722,1.622019695427028,0.12206572769953052,0.09154929577464789,0.18309859154929578,0.12093023255813953
RandomForest,False,False,10,25.196836419810218,14.95880147705284,31.423469028139827,18.685442796326928,56.21558407747831,18.320654481707095,11.556889063073694,7.42366122772634,0.1326388888888889,0.10283641345408136,1.6890703144718884,0.10666666666666666,0.07792207792207792,0.16901408450704225,0.10788381742738588
Naive,False,False,10,26.910890624999997,14.459196009604117,31.470087884570226,14.626040290904063,59.80923589670482,16.385584837198728,11.961784179070747,3.226350039988904,0.9576388888888889,0.04905059274002861,1.8039719643117682,0.15041782729805014,0.09375,0.38028169014084506,0.09123823316437364
ETS,False,False,10,31.125728899769438,15.253198510249142,35.332823826492486,14.952376158084153,100.80558938359411,50.09449921744317,9.890478855263925,4.825524400660374,0.638888888888889,0.2897756156190638,2.0865137124740794,0.31275720164609055,0.22093023255813954,0.5352112676056338,0.20577617328519857
