model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal,spike_f1_spike_head,spike_precision_head,spike_recall_head
ElecFM,False,False,10,12.952725063535903,6.3301424186020885,17.272195150855982,8.409820963164721,50.48746211238601,21.232592795019716,4.57467191614928,2.2905313091883044,0.7333333333333333,0.19021187017522212,,0.125,1.0,0.06666666666666667,0.16216216216216214,0.11707317073170732,0.06315789473684211,0.8
