model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal,spike_f1_spike_head,spike_precision_head,spike_recall_head
ElecFM,False,False,30,32.18824211444649,48.86521382441089,44.598712737816136,73.57076080730616,72.82519044882261,26.078656892591564,13.622934293398545,22.714833185333116,0.3539814814814815,0.2039106902933542,,0.4734133790737564,0.609271523178808,0.3870967741935484,0.5937609533824045,0.2570281124497992,0.22970734400883489,0.2917251051893408
