model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal,spike_f1_spike_head,spike_precision_head,spike_recall_head
ElecFM,False,False,30,15.792016595199373,5.372958605407194,20.99923797138528,7.498717381849434,79.17441850859774,21.019780126838008,5.236420516340231,1.9377840561914224,0.7335185185185186,0.15854912736673046,,0.1330998248686515,0.4523809523809524,0.07802874743326489,0.16053108026554014,0.14893055188803803,0.08545454545454545,0.5790554414784395
