model,origin,covariates_used,multivariate_used,mae,rmse,smape,pinball,coverage
Toto2[baseline],2025-08-01 00:00:00+00:00,False,False,19.71625370343526,26.550347092129577,32.290890581688814,5.999682949266315,0.8194444444444444
Toto2[baseline],2025-08-02 00:00:00+00:00,False,False,12.559803376374422,16.67702522215654,22.734625196030596,4.411953245033452,0.9722222222222222
Toto2[baseline],2025-08-03 00:00:00+00:00,False,False,10.365422667750607,14.184437787439377,33.14087839620667,3.311264491493319,0.8055555555555556
Toto2[baseline],2025-08-04 00:00:00+00:00,False,False,11.20541754934523,15.837954991032968,30.05428381666147,3.718284021660134,0.7777777777777778
Toto2[baseline],2025-08-05 00:00:00+00:00,False,False,6.14627733371876,8.152396066641026,23.038565889933977,2.0934623436868924,0.6805555555555556
Toto2[baseline],2025-08-06 00:00:00+00:00,False,False,6.507802760865953,9.56293455612632,23.270739705403802,2.0105519137559114,0.8333333333333334
Toto2[baseline],2025-08-07 00:00:00+00:00,False,False,11.426881518893772,17.354753993817067,29.62301323650427,3.9744740079361716,0.75
Toto2[baseline],2025-08-08 00:00:00+00:00,False,False,9.232495664667201,14.293128135668175,27.831327832039253,3.0919569655406627,0.7222222222222222
Toto2[baseline],2025-08-09 00:00:00+00:00,False,False,8.676438326659026,14.089177424876468,29.58394044264225,2.8037916315632097,0.7638888888888888
Toto2[baseline],2025-08-10 00:00:00+00:00,False,False,14.000813066871078,22.254273562465837,35.799303127078666,4.898904095579077,0.7083333333333334
Toto2[baseline],2025-08-11 00:00:00+00:00,False,False,10.856485535656965,17.67737340901835,25.20916295524145,3.5464412957944993,0.875
Toto2[baseline],2025-08-12 00:00:00+00:00,False,False,15.194352771264537,23.15608748856601,29.728113930596113,5.01426874310882,0.8194444444444444
Toto2[baseline],2025-08-13 00:00:00+00:00,False,False,11.14106661302072,15.52918838575332,21.539058210460265,3.7818779770533246,0.8611111111111112
Toto2[baseline],2025-08-14 00:00:00+00:00,False,False,12.887290211783515,17.27556203719778,29.410943409146583,4.178257621835779,0.625
Toto2[baseline],2025-08-15 00:00:00+00:00,False,False,10.364247447826243,14.477922798231168,26.427762756734612,3.271601745640789,0.875
Toto2[baseline],2025-08-16 00:00:00+00:00,False,False,9.766391719888759,13.131623502868175,26.40749346390963,3.134361846829638,0.7638888888888888
Toto2[baseline],2025-08-17 00:00:00+00:00,False,False,11.073115710152518,15.099337404966018,28.546216382365625,3.2735842998528177,0.6666666666666666
Toto2[baseline],2025-08-18 00:00:00+00:00,False,False,11.565301367441812,25.143901530926296,21.57235990399344,4.262276247931116,0.8194444444444444
Toto2[baseline],2025-08-19 00:00:00+00:00,False,False,30.004326862052633,40.85956733636816,51.2145168019052,9.425089834236802,0.7916666666666666
Toto2[baseline],2025-08-20 00:00:00+00:00,False,False,16.850736126723113,20.148627987397177,39.610797765724215,5.99377602742042,0.75
Toto2[baseline],2025-08-21 00:00:00+00:00,False,False,25.995677537211666,38.313650926353134,43.21026727294863,8.826050764896252,0.6527777777777778
Toto2[baseline],2025-08-22 00:00:00+00:00,False,False,11.261855195363362,16.053994377976352,23.648762371303704,3.9811494207382196,0.875
Toto2[baseline],2025-08-23 00:00:00+00:00,False,False,9.285585614663583,11.873425655851149,24.307001506158908,3.1176873797546194,0.7361111111111112
Toto2[baseline],2025-08-24 00:00:00+00:00,False,False,16.10799840679875,23.83731883466294,31.7401797012247,4.931510982219083,0.7222222222222222
Toto2[baseline],2025-08-25 00:00:00+00:00,False,False,13.599591008292302,17.06424050709977,31.452587117244246,4.718993112540539,0.7083333333333334
Toto2[baseline],2025-08-26 00:00:00+00:00,False,False,15.424601557343095,19.023744940517645,38.75785297688068,4.690597818515919,0.6944444444444444
Toto2[baseline],2025-08-27 00:00:00+00:00,False,False,8.846536928106238,12.776356463787394,19.575108759819358,2.9782430053640296,0.9027777777777778
Toto2[baseline],2025-08-28 00:00:00+00:00,False,False,14.75387239491498,19.73727854867911,41.61811572010412,4.787057815481115,0.4722222222222222
Toto2[baseline],2025-08-29 00:00:00+00:00,False,False,13.897345927203142,17.45915469088273,34.19766946384477,4.140960631370544,0.7222222222222222
Toto2[baseline],2025-08-30 00:00:00+00:00,False,False,7.929880019647104,10.414234814429973,22.08076393254304,2.6105707988032587,0.9583333333333334
Toto2[skip_layer_0],2025-08-01 00:00:00+00:00,False,False,26.17858230944033,35.07023871990996,47.00813730810457,9.743882658687639,0.6388888888888888
Toto2[skip_layer_0],2025-08-02 00:00:00+00:00,False,False,26.77138595192521,37.836663059352475,64.21446519534383,8.617414515283373,0.7777777777777778
Toto2[skip_layer_0],2025-08-03 00:00:00+00:00,False,False,29.479179741541543,39.11427131534542,74.65044655477999,9.929992233264592,0.8055555555555556
Toto2[skip_layer_0],2025-08-04 00:00:00+00:00,False,False,17.993139868135806,23.368235200297505,46.643247320674575,5.900980702447303,0.8472222222222222
Toto2[skip_layer_0],2025-08-05 00:00:00+00:00,False,False,26.814995379624545,32.070434515553515,69.64799441519793,9.103505649684388,0.3055555555555556
Toto2[skip_layer_0],2025-08-06 00:00:00+00:00,False,False,27.148363240913106,35.03693892796134,82.29595544040384,9.112962065979284,0.7916666666666666
Toto2[skip_layer_0],2025-08-07 00:00:00+00:00,False,False,24.75747823538604,33.00845426349784,99.32146347341164,8.600644467259633,0.7083333333333334
Toto2[skip_layer_0],2025-08-08 00:00:00+00:00,False,False,24.840467333617035,31.085265514303536,67.90252425871155,8.219698217945334,0.4861111111111111
Toto2[skip_layer_0],2025-08-09 00:00:00+00:00,False,False,19.58305985132853,25.445584498141994,59.69671154620997,6.041092878418205,0.8333333333333334
Toto2[skip_layer_0],2025-08-10 00:00:00+00:00,False,False,17.641951844250716,27.13592930223835,43.38372083121246,7.038910809269659,0.4444444444444444
Toto2[skip_layer_0],2025-08-11 00:00:00+00:00,False,False,14.951601298650104,24.134410638110094,36.50839627103915,6.416412895343922,0.5833333333333334
Toto2[skip_layer_0],2025-08-12 00:00:00+00:00,False,False,25.709920800703546,35.514335757693516,55.46207147805151,9.615586101949951,0.6944444444444444
Toto2[skip_layer_0],2025-08-13 00:00:00+00:00,False,False,23.46214693069458,29.477720350549156,58.19755902849884,8.066935823670141,0.6805555555555556
Toto2[skip_layer_0],2025-08-14 00:00:00+00:00,False,False,25.541400641335382,34.51786595984758,54.508271602810055,12.161563571971138,0.625
Toto2[skip_layer_0],2025-08-15 00:00:00+00:00,False,False,19.04790065800702,24.014055422520716,47.779753945278244,7.05568710324205,0.2777777777777778
Toto2[skip_layer_0],2025-08-16 00:00:00+00:00,False,False,13.370018584286727,17.037091223627296,35.13489509282361,4.418411919305355,0.5833333333333334
Toto2[skip_layer_0],2025-08-17 00:00:00+00:00,False,False,21.54363483040421,28.021122097334857,54.49075452971282,7.344716772032371,0.6388888888888888
Toto2[skip_layer_0],2025-08-18 00:00:00+00:00,False,False,21.54958244641622,36.6849152075454,46.07287623639899,7.9461991098192,0.6527777777777778
Toto2[skip_layer_0],2025-08-19 00:00:00+00:00,False,False,29.868677367810854,43.118613745721795,48.731404003348274,12.241705738232461,0.4305555555555556
Toto2[skip_layer_0],2025-08-20 00:00:00+00:00,False,False,33.606499913180315,41.822566174988566,77.4606878813716,11.68726171263942,0.4027777777777778
Toto2[skip_layer_0],2025-08-21 00:00:00+00:00,False,False,39.63272002361438,55.98145866664442,52.89647072695016,12.89992061032189,0.8472222222222222
Toto2[skip_layer_0],2025-08-22 00:00:00+00:00,False,False,18.535689401626584,22.886305826644765,41.374425798439674,6.493551050350988,0.5833333333333334
Toto2[skip_layer_0],2025-08-23 00:00:00+00:00,False,False,21.477483744444672,25.789720032323775,51.071431059609026,6.768742725466505,0.7361111111111112
Toto2[skip_layer_0],2025-08-24 00:00:00+00:00,False,False,38.72547811684785,47.23235306920397,72.353919368904,14.199865846516174,0.4166666666666667
Toto2[skip_layer_0],2025-08-25 00:00:00+00:00,False,False,19.722979960618193,29.015995009429503,41.80216788756243,6.802932577192046,0.7916666666666666
Toto2[skip_layer_0],2025-08-26 00:00:00+00:00,False,False,18.402594479101676,23.554522979138685,45.16233470825978,7.217678437409577,0.7638888888888888
Toto2[skip_layer_0],2025-08-27 00:00:00+00:00,False,False,22.318672745316114,25.714748273129107,48.77932714884415,7.136384802100097,0.4861111111111111
Toto2[skip_layer_0],2025-08-28 00:00:00+00:00,False,False,26.08765465595104,30.648077088417,68.90484887832274,8.30990453372767,0.6527777777777778
Toto2[skip_layer_0],2025-08-29 00:00:00+00:00,False,False,17.04538316020259,24.175295948506477,34.62836807643614,6.717847596274481,0.6111111111111112
Toto2[skip_layer_0],2025-08-30 00:00:00+00:00,False,False,17.944282294026127,24.795816782978548,47.12461934142431,5.706948871789155,0.7638888888888888
Toto2[skip_layer_1],2025-08-01 00:00:00+00:00,False,False,17.613698043823245,22.696864545710525,30.082538583497737,5.513767619368472,0.875
Toto2[skip_layer_1],2025-08-02 00:00:00+00:00,False,False,26.88412407698455,31.010635453597683,46.16164546127631,8.21589920302968,0.8333333333333334
Toto2[skip_layer_1],2025-08-03 00:00:00+00:00,False,False,16.707783814182985,20.883094779181736,54.29167615056346,6.435441173741847,0.9305555555555556
Toto2[skip_layer_1],2025-08-04 00:00:00+00:00,False,False,19.934445985511495,22.91600915966195,54.94695657811204,5.749389248365237,0.7638888888888888
Toto2[skip_layer_1],2025-08-05 00:00:00+00:00,False,False,6.727499929004247,8.755897087809547,28.89228492530846,2.240766329529845,0.75
Toto2[skip_layer_1],2025-08-06 00:00:00+00:00,False,False,11.957891583972506,15.600675716600692,53.21800271304724,4.31328716431135,0.5833333333333334
Toto2[skip_layer_1],2025-08-07 00:00:00+00:00,False,False,14.158279577184606,21.75226110753665,37.88247651876348,5.918186409090772,0.6944444444444444
Toto2[skip_layer_1],2025-08-08 00:00:00+00:00,False,False,12.630724903742472,18.443679093830927,35.9082388617033,4.3234630619449375,0.8194444444444444
Toto2[skip_layer_1],2025-08-09 00:00:00+00:00,False,False,22.36926926612854,29.973898639883835,65.27692801183036,8.339801930115547,0.4305555555555556
Toto2[skip_layer_1],2025-08-10 00:00:00+00:00,False,False,20.857350770102606,27.085763387696236,47.44719470958013,6.7031456331853505,0.6111111111111112
Toto2[skip_layer_1],2025-08-11 00:00:00+00:00,False,False,17.330793781103914,21.173922132982494,41.583358312044226,5.735295073338498,0.7222222222222222
Toto2[skip_layer_1],2025-08-12 00:00:00+00:00,False,False,14.423606966866389,20.687555497590292,29.165114586646613,5.069785289234585,0.8194444444444444
Toto2[skip_layer_1],2025-08-13 00:00:00+00:00,False,False,62.7984454981486,77.39104595738716,75.48853642663215,21.330784093774394,0.6805555555555556
Toto2[skip_layer_1],2025-08-14 00:00:00+00:00,False,False,24.301713001816363,27.965912939764596,52.7051257115561,8.272935862305724,0.4583333333333333
Toto2[skip_layer_1],2025-08-15 00:00:00+00:00,False,False,15.949310827608464,20.502654808566824,40.18200826660932,5.476393080699591,0.625
Toto2[skip_layer_1],2025-08-16 00:00:00+00:00,False,False,9.505315021585536,12.891995470759761,25.910145439919297,3.467504126407482,0.8194444444444444
Toto2[skip_layer_1],2025-08-17 00:00:00+00:00,False,False,16.76878200813576,22.8166852155436,41.64023143252454,6.145431985089807,0.5694444444444444
Toto2[skip_layer_1],2025-08-18 00:00:00+00:00,False,False,21.222811968768085,32.75579592567843,41.37661554431442,6.8195993448186805,0.6388888888888888
Toto2[skip_layer_1],2025-08-19 00:00:00+00:00,False,False,56.55959087972288,82.23363210554395,60.33943279455507,21.93841982488279,0.7777777777777778
Toto2[skip_layer_1],2025-08-20 00:00:00+00:00,False,False,19.678253326769227,24.474456577480495,44.950759793930715,7.390253389676411,0.9444444444444444
Toto2[skip_layer_1],2025-08-21 00:00:00+00:00,False,False,24.93554063019929,35.59075477432758,45.859612118037276,9.397587790430329,0.75
Toto2[skip_layer_1],2025-08-22 00:00:00+00:00,False,False,19.681510892797398,22.192545716405295,44.28517551678809,6.188335869636064,0.6944444444444444
Toto2[skip_layer_1],2025-08-23 00:00:00+00:00,False,False,11.727159344355265,14.655506146561525,34.61707280974055,4.418560221106918,0.8472222222222222
Toto2[skip_layer_1],2025-08-24 00:00:00+00:00,False,False,17.98299635145399,27.189598217548667,36.249118374538696,6.948619223288547,0.6944444444444444
Toto2[skip_layer_1],2025-08-25 00:00:00+00:00,False,False,26.438950751975728,32.13421025287098,51.28708845650022,8.595774396083971,0.75
Toto2[skip_layer_1],2025-08-26 00:00:00+00:00,False,False,15.833057426876495,21.267258677408925,36.32917045158335,5.338374912356152,0.7638888888888888
Toto2[skip_layer_1],2025-08-27 00:00:00+00:00,False,False,12.469444428903083,14.899430195556919,31.903427096688812,4.125737851637381,0.7916666666666666
Toto2[skip_layer_1],2025-08-28 00:00:00+00:00,False,False,15.025358063379924,19.83953431447336,42.75119980773043,4.969437997017377,0.5416666666666666
Toto2[skip_layer_1],2025-08-29 00:00:00+00:00,False,False,13.993380627808747,17.70683715593072,35.559861397775286,4.6403203127119275,0.7777777777777778
Toto2[skip_layer_1],2025-08-30 00:00:00+00:00,False,False,9.174537388483683,10.977451843749234,29.954684579961256,3.3309959287407955,0.9583333333333334
Toto2[skip_layer_2],2025-08-01 00:00:00+00:00,False,False,18.259459859706737,23.45406205661195,32.11047936549172,5.415532967779371,0.7777777777777778
Toto2[skip_layer_2],2025-08-02 00:00:00+00:00,False,False,14.813768041398792,18.456869577409545,27.59536891347504,4.750067717822982,0.7777777777777778
Toto2[skip_layer_2],2025-08-03 00:00:00+00:00,False,False,21.1839809400064,24.31102706788635,55.51291715070727,6.952950200857939,0.3472222222222222
Toto2[skip_layer_2],2025-08-04 00:00:00+00:00,False,False,8.021318374563148,11.477642472398802,22.558314031137673,2.9952368830457146,0.8333333333333334
Toto2[skip_layer_2],2025-08-05 00:00:00+00:00,False,False,7.144989553027683,8.372314407963893,26.764396007547898,2.5669477018309226,0.4722222222222222
Toto2[skip_layer_2],2025-08-06 00:00:00+00:00,False,False,6.79603308112533,9.487591707111074,24.386737603260755,1.9621921260857287,0.8194444444444444
Toto2[skip_layer_2],2025-08-07 00:00:00+00:00,False,False,12.492713358490555,19.303352472148763,31.508365208296546,4.463237603740928,0.625
