model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal,ablation_type,model_type
Toto2[baseline],False,False,30,12.88812883079788,5.0630819474787385,18.266967349129533,7.168959589935519,29.920743420877972,7.278711194374721,4.232622767830091,1.6319478602854,0.7708333333333333,0.1021093126428489,0.8612075959707222,0.37912087912087905,0.575,0.2827868852459016,0.4327731092436975,baseline,toto2
Toto2[skip_layer_0],False,False,30,23.658430860313374,6.210525632813775,31.443633519031906,8.231947116309561,55.77364164693787,14.993442571436542,8.383911399919802,2.3018863650483428,0.6287037037037037,0.15819248662875474,1.580898253977855,0.14583333333333334,0.2,0.11475409836065574,0.216374269005848,skip_layer_0,toto2
Toto2[skip_layer_1],False,False,30,19.854720904579874,11.76584313718234,25.94885209658802,15.748309254486928,43.20818938105863,11.37451018219318,6.91177647819735,4.267733374442226,0.7305555555555556,0.1298245888432263,1.3267276175919718,0.38549618320610685,0.3607142857142857,0.4139344262295082,0.3107296137339056,skip_layer_1,toto2
Toto2[skip_layer_2],False,False,30,13.263813174465557,4.9785445262889825,18.65029064371716,7.12280492233467,30.986594308768513,8.16566199154798,4.45622338335308,1.7254248170261663,0.672685185185185,0.13233049436682762,0.8863114892279599,0.4071246819338422,0.5369127516778524,0.32786885245901637,0.397422126745435,skip_layer_2,toto2
Toto2[skip_layer_3],False,False,30,13.091694835215439,4.89199316805135,18.93860304395466,7.246434162405884,29.973876413580488,7.465068413096281,4.43637343750471,1.9015936838428338,0.7532407407407408,0.11496126412690957,0.8748102369426899,0.40106951871657753,0.5769230769230769,0.3073770491803279,0.4162102957283681,skip_layer_3,toto2
Toto2[skip_layer_4],False,False,30,16.245242081989474,6.72604382642334,22.5417436868902,10.9730437975519,36.777174216227,9.233656605887077,10.114457278875657,24.877991204509097,0.775,0.11749047768087001,1.0855358495455416,0.4265402843601896,0.5056179775280899,0.36885245901639346,0.30347890451517395,skip_layer_4,toto2
Toto2[skip_layer_5],False,False,30,573.3806173877244,505.0829605307889,959.5305436653979,900.7392429138696,150.04712410134235,17.388222601031625,1506.5929143434962,2517.155402101706,1.0,0.0,38.3143084275113,0.20778110303548528,0.11599045346062052,0.9959016393442623,0.20299500831946754,skip_layer_5,toto2
