model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal
TimesFM,False,False,30,11.708397884663242,5.300120211158919,17.025680759769497,7.63267488048518,26.843814656233462,8.300753461806933,3.851468632153032,1.7049508686253327,0.8199074074074074,0.1158416227012924,0.7823758846066157,0.3243243243243244,0.5714285714285714,0.2264150943396226,0.360655737704918
Toto2,False,False,30,12.086306571407086,5.356697807755347,17.437790360366687,7.644947418149757,27.62041523079442,7.849433743650807,3.9862002896065576,1.8463027215792083,0.7796296296296297,0.1210663639161567,0.8076284124079668,0.36363636363636365,0.5833333333333334,0.2641509433962264,0.3292181069958848
Chronos2,False,False,30,12.190877784917385,4.972054947060579,17.469566997956612,7.123524365620078,27.975425217664075,7.871812577211726,3.996429671772224,1.788188661952095,0.7393518518518519,0.1609227560102064,0.8146160461116073,0.3666666666666666,0.5432098765432098,0.2767295597484276,0.35656836461126
SeasonalNaive,False,False,30,14.9651824845679,6.306300547703117,22.552636104834207,9.982589345145929,32.45960674050627,10.106983068995511,5.764068244155237,2.0613750294745445,0.8851851851851851,0.080821188260748,1.0,0.3221884498480243,0.3117647058823529,0.3333333333333333,0.2997601918465227
Theta,False,False,30,17.09474031270692,11.111643058097508,22.479358612596627,12.529674203126724,36.3276529178313,12.864888967990945,6.2642034928603945,3.819909423562958,0.8486111111111112,0.2092065035105532,1.142300825956183,0.3569682151589242,0.292,0.4591194968553459,0.2690763052208835
Toto,False,False,30,18.81792436781981,7.458099475547696,36.42158314337334,19.269282583371297,39.671670664486776,10.670787172766174,5.141459751024253,1.883270881709129,0.7754629629629629,0.1490316537298136,1.2574470366281771,0.3422053231939164,0.4326923076923077,0.2830188679245283,0.3368107302533532
ETS,False,False,30,22.05837353152456,15.936890260825251,26.703704405893156,17.307006972166743,54.53901153577189,17.87700163516974,7.711399167365901,6.433403257233801,0.8055555555555557,0.2670136631266204,1.4739795892413046,0.3116883116883117,0.2376237623762376,0.4528301886792453,0.24860853432282
LightGBM,False,False,30,26.93273617986837,15.204637427890244,32.43382741328539,18.91890869117852,52.99742781736895,13.504705876191704,11.422255985124757,7.497855869055351,0.212962962962963,0.1306999464212324,1.799693134891032,0.2702702702702703,0.2369668246445497,0.3144654088050314,0.2395209580838323
XGBoost,False,False,30,29.72115519722008,9.58008689242416,35.34614557848682,11.036712305124295,58.26156067003912,11.024824476483454,14.760133865246797,4.788345485387886,0.0037037037037037,0.0079651159880024,1.9860202324875451,0.189406099518459,0.1271551724137931,0.3710691823899371,0.1858267716535433
Naive,False,False,30,31.82317515432099,19.154248130009485,36.73829618267208,21.101952449743298,59.19890227477421,14.681635918527425,11.903171468714811,5.587446124579523,0.8962962962962963,0.1744234083408218,2.1264809291257927,0.2137834036568213,0.1376811594202898,0.4779874213836478,0.1256213285133303
RandomForest,False,False,30,35.88423037702948,19.931468070505275,45.58688629660178,26.773042165918,60.425769849286375,15.891146331758703,16.90270983566985,9.934744428262425,0.0851851851851851,0.0787908014796474,2.3978478320617413,0.2237521514629948,0.1540284360189573,0.4088050314465409,0.2324159021406727
