model,origin,naive7_mae,covariates_used,multivariate_used,mae,rmse,smape,rmae,pinball,coverage
Chronos2,2025-07-14 00:00:00+00:00,8.859305555555556,True,False,11.174860332983512,14.079442016670741,30.19778591181037,1.261369783772262,3.4365358856577934,0.8888888888888888
Chronos2,2025-07-15 00:00:00+00:00,24.954976851851853,True,False,15.12686993740223,20.33850694167443,56.61179384500553,0.6061664583864239,4.850286927517549,0.6388888888888888
Chronos2,2025-07-16 00:00:00+00:00,23.476076388888888,True,False,7.293320619088632,8.615152350226934,42.68842680567167,0.31067033938177696,2.8270320453761535,0.9444444444444444
Chronos2,2025-07-17 00:00:00+00:00,10.92471064814815,True,False,6.481908266632645,9.110351808244975,27.470627573531182,0.5933253955546544,2.165121429054825,0.8888888888888888
Chronos2,2025-07-18 00:00:00+00:00,8.932384259259258,True,False,6.5186726587790025,8.496444911349371,31.864459596532846,0.7297796948246806,2.1856765608139974,0.8888888888888888
Chronos2,2025-07-19 00:00:00+00:00,60.14989583333334,True,False,9.047804827866733,11.154902018511104,49.46190462462664,0.15042095588888285,3.0724742143536794,0.5555555555555556
Chronos2,2025-07-20 00:00:00+00:00,38.696168981481485,True,False,4.91411761548784,6.995509649358397,24.588668297964972,0.12699235466538175,1.7463499108361606,0.9305555555555556
Chronos2,2025-07-21 00:00:00+00:00,10.894560185185188,True,False,6.326756951367413,9.36536453566349,24.16465722757204,0.5807262380330656,2.1047236165882626,0.7361111111111112
Chronos2,2025-07-22 00:00:00+00:00,8.963090277777777,True,False,7.537917257591529,9.47097814094499,49.685639290365636,0.8409953513778964,2.3321615989119917,0.625
Chronos2,2025-07-23 00:00:00+00:00,6.148333333333333,True,False,6.677893110204626,9.026875393822737,36.69039683845352,1.0861306224241734,2.0847759355733424,0.7777777777777778
Chronos2,2025-07-24 00:00:00+00:00,8.587928240740741,True,False,8.567767687903508,12.180285173055891,36.55411464756434,0.9976524544369628,3.0039160105917184,0.6805555555555556
Chronos2,2025-07-25 00:00:00+00:00,21.549166666666665,True,False,19.075979956520925,26.574628503212562,47.734648770144695,0.8852305173372951,6.438440986032838,0.5694444444444444
Chronos2,2025-07-26 00:00:00+00:00,14.584178240740743,True,False,18.008471594210025,20.880586964629625,43.76201880654334,1.2347950838877955,5.546876558374476,0.6388888888888888
Chronos2,2025-07-27 00:00:00+00:00,7.8231828703703705,True,False,9.432614942126804,12.171832193562425,52.527918186533185,1.2057259939368181,2.9373033642474518,0.7083333333333334
Chronos2,2025-07-28 00:00:00+00:00,9.630636574074073,True,False,7.25225105215002,12.256856820433985,35.828737103835834,0.7530396351652673,2.388112673965501,0.8611111111111112
Chronos2,2025-07-29 00:00:00+00:00,15.900150462962964,True,False,9.911007070717988,15.998360312324719,26.570522792281665,0.6233278794313428,3.6317299320374006,0.75
Chronos2,2025-07-30 00:00:00+00:00,23.051689814814814,True,False,14.572558015187582,31.07649229342705,25.566761411999096,0.632168753451737,5.500177008958509,0.7638888888888888
Chronos2,2025-07-31 00:00:00+00:00,33.38466435185185,True,False,20.365349017602426,40.45780032466561,33.37830887413468,0.6100210804267905,6.540884043934906,0.7222222222222222
Chronos2,2025-08-01 00:00:00+00:00,24.084745370370374,True,False,20.429168026182385,26.896685909229117,34.93285108392877,0.8482202203937282,6.235052386978526,0.5555555555555556
