model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal
Chronos2,False,False,23,16.032702879610078,1.9316463305504525,23.165870056512745,3.2654745465508,87.04410762011317,8.184844859376533,5.300634102671893,0.6803167344550995,0.815562456866805,0.0706708677578113,0.7853110267690788,0.0,0.0,0.0,0.12004287245444802
TimesFM,False,False,23,16.262180072289446,2.0356142278748846,22.987716666506685,3.31466750645502,85.8785469701577,8.14214440373709,5.368576085172372,0.7674187436977433,0.7990855762594894,0.0944824545232527,0.7965512381767453,0.0,0.0,0.0,0.1165644171779141
SeasonalNaive,False,False,23,20.415736355532548,3.831653923852236,28.836351893211585,4.371627673275718,95.77223427600495,12.271362158170598,7.016313076711734,1.222102377500619,0.825655624568668,0.09899270360941181,1.0,0.029315960912052113,0.02857142857142857,0.030100334448160536,0.07674737322978528
Naive,False,False,23,23.876865007476415,8.269853744068662,32.08427403103762,8.47722222351546,83.92514045284355,17.858702280845176,15.556817175937276,2.009071444293161,0.9923222912353348,0.00785640101451172,1.1695323936237019,0.017130620985010708,0.023809523809523808,0.013377926421404682,0.05151648351648352
Theta,False,False,23,24.517347378515616,7.805880552563658,32.5611498426061,8.628466516635854,95.78526232615867,16.390397854241336,8.026608081798232,2.510485751718894,0.7675983436853001,0.16200396360290076,1.200904388240278,0.04659498207885304,0.05019305019305019,0.043478260869565216,0.05714285714285714
XGBoost,False,False,23,24.578449527981576,8.704645334374899,33.57966009219298,9.364916245845341,82.8905042806633,17.20020732499279,12.116947513172242,4.353378255946514,0.026828847481021396,0.014496347610502967,1.2038972829564856,0.014457831325301205,0.02586206896551724,0.010033444816053512,0.019138755980861247
ETS,False,False,23,26.929459454795,10.628281876092256,35.08467997511163,11.700955300939624,104.39705433891753,23.85616644301025,9.174520941210007,3.9099179106671778,0.737232574189096,0.18982432640117117,1.3190540368384642,0.05269761606022584,0.04216867469879518,0.07023411371237458,0.07206537890044577
RandomForest,False,False,23,27.60759882671164,17.8578202094892,38.745865690766365,25.902891147514282,85.44257438315361,18.56292884578804,11.701814467935264,8.45061632050982,0.3929434092477571,0.17864088659598507,1.3522705400351693,0.029950083194675542,0.029801324503311258,0.030100334448160536,0.030092592592592594
Toto,False,False,23,47.06575104699651,22.16460224313207,236.09237815758937,307.1622333128392,106.15637474298056,11.228047154562626,10.728698408937717,3.573605170598237,0.8410110420979988,0.0712133103960858,2.3053663226916603,0.025518341307814992,0.024390243902439025,0.026755852842809364,0.10800508259212198
LightGBM,False,False,23,50.206379293496845,67.49687926111851,81.04291264138969,122.17279775567832,88.564021824541,21.169562743882853,22.297483488310807,32.57332919207116,0.5885955831608005,0.18390044075333856,2.4592000219424466,0.023494860499265784,0.015051740357478834,0.05351170568561873,0.044481512371420624
