model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal
Chronos2,False,False,29,14.48032925803086,4.578024227543772,20.677300777362603,7.570207191417096,73.69227731568753,21.641206735724925,4.759834012576192,1.5629774627254964,0.7835249042145593,0.1379044248491585,0.7106138645387187,0.0,0.0,0.0,0.1861861861861861
TimesFM,False,False,29,14.793706479769863,4.534964583956767,20.86192571952541,7.5495746798312,76.52970930733223,18.879326691165563,4.864557033613316,1.5845846932366658,0.789272030651341,0.1356455093352359,0.7259926722046325,0.0,0.0,0.0,0.2127659574468084
Toto2,False,False,29,15.66352558342433,5.591254638483648,22.189814632660678,8.655351418092634,75.65953654017694,21.82245396390259,5.236347526835097,2.245611099705291,0.7696360153256706,0.14062692415689937,0.7686785465161368,0.0,0.0,0.0,0.17365269461077845
SeasonalNaive,False,False,29,20.377211845466157,7.241201672930021,28.541055815331887,9.47626411657616,88.40509505404253,26.52091889524784,7.979551194099407,3.710594618596064,0.8773946360153256,0.0978067380753879,1.0,0.0869565217391304,0.088235294117647,0.0857142857142857,0.1099656357388316
Theta,False,False,29,21.52511810536165,9.846667714472485,29.218074281909956,13.71340241923678,86.69269484292572,18.0818449888188,8.003112862890877,4.245733465241161,0.8687739463601531,0.1712176472912209,1.0563328422259544,0.189873417721519,0.1704545454545454,0.2142857142857142,0.1260744985673352
Naive,False,False,29,22.258832614942524,8.790700464012083,29.78492148481186,10.555273173340582,76.74108270677587,25.07811460329354,10.06424339022402,4.185902226003441,0.9554597701149428,0.0740682248758567,1.0923394615389943,0.1126760563380281,0.1111111111111111,0.1142857142857142,0.0828258221680876
ETS,False,False,29,23.521100404065137,16.01875486282104,32.63184931939331,25.334134777416622,87.93362155650608,21.456428614321126,8.29127130646146,5.474643367848952,0.8778735632183907,0.1572355279807229,1.154284530309699,0.1975308641975308,0.1739130434782608,0.2285714285714285,0.1321321321321321
Toto,False,False,29,23.68093665050407,10.042590465442316,43.6920041219294,28.066822348972853,83.33288514596467,22.629837967435066,6.375979772921347,2.3642676026823533,0.7701149425287358,0.1418546479738117,1.162128402555376,0.0545454545454545,0.075,0.0428571428571428,0.1994750656167979
XGBoost,False,False,29,24.071575620120733,10.217260896154508,33.166676512283985,14.136869991730672,78.50975117029756,24.594733424768418,11.868881361099538,5.105000098965121,0.028735632183908,0.0218634333534738,1.181298786245703,0.1034482758620689,0.0865384615384615,0.1285714285714285,0.1129943502824858
RandomForest,False,False,29,25.978428930901213,16.38532193389453,36.37453935451784,23.44780279701032,78.10297304126733,26.101150019264495,11.074358868507412,7.922280785284826,0.3941570881226054,0.1731426166551908,1.2748765202969268,0.0903954802259886,0.0747663551401869,0.1142857142857142,0.0990990990990991
LightGBM,False,False,29,33.72779336054938,43.31466225268047,53.88170992156027,87.97569695705518,82.28250968811918,26.00221252693811,14.524015821888176,20.87557139403102,0.6015325670498084,0.1792838893114295,1.6551721411314506,0.1019108280254777,0.0919540229885057,0.1142857142857142,0.0910683012259194
