model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal,spike_f1_spike_head,spike_precision_head,spike_recall_head
ElecFM,False,False,30,27.488039343674977,42.811253250914405,39.818955124096824,69.01460130841669,64.85325215278743,28.08225010034277,10.391327820112775,17.47253584125206,0.7021296296296297,0.2458667411212317,,0.6669565217391304,0.8775743707093822,0.5378681626928471,0.6547553600879604,0.2648752399232246,0.2174696082845565,0.3387096774193548
