model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal,spike_f1_spike_head,spike_precision_head,spike_recall_head
ElecFM,False,False,30,12.42611928787349,5.191324027987849,17.60441563307876,7.373322229897028,29.190045452751583,9.363026418022883,4.113300403206437,1.8174062202096377,0.7699074074074076,0.1440112509417414,,0.3057851239669422,0.6851851851851852,0.19680851063829788,0.3956723338485317,0.33451957295373663,0.25133689839572193,0.5
