model,origin,node,ts,actual,mean,q10,q90
LightGBM,2025-03-06 06:00:00+00:00,LZ_RAYBN,2025-03-06 21:00:00+00:00,3.1675,21.63881094794419,-33.100759615139395,76.37838151102778
LightGBM,2025-03-06 06:00:00+00:00,LZ_RAYBN,2025-03-06 22:00:00+00:00,11.998333333333331,21.894609074379954,-32.84496148870363,76.63417963746355
LightGBM,2025-03-06 06:00:00+00:00,LZ_RAYBN,2025-03-06 23:00:00+00:00,29.889166666666668,21.717921477795915,-33.02164908528768,76.4574920408795
LightGBM,2025-03-06 06:00:00+00:00,LZ_RAYBN,2025-03-07 00:00:00+00:00,29.66583333333333,21.29958651480626,-33.439984048277324,76.03915707788985
LightGBM,2025-03-06 06:00:00+00:00,LZ_RAYBN,2025-03-07 01:00:00+00:00,33.329166666666666,22.43964961815321,-32.29992094493038,77.1792201812368
LightGBM,2025-03-06 06:00:00+00:00,LZ_RAYBN,2025-03-07 02:00:00+00:00,35.08166666666667,22.63167973491758,-32.107890828166006,77.37125029800117
LightGBM,2025-03-06 06:00:00+00:00,LZ_RAYBN,2025-03-07 03:00:00+00:00,30.793333333333333,22.651153462415465,-32.088417100668124,77.39072402549905
LightGBM,2025-03-06 06:00:00+00:00,LZ_RAYBN,2025-03-07 04:00:00+00:00,20.4925,22.374991249286488,-32.3645793137971,77.11456181237008
LightGBM,2025-03-06 06:00:00+00:00,LZ_RAYBN,2025-03-07 05:00:00+00:00,21.2425,21.6400776017193,-33.09949296136429,76.37964816480289
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 06:00:00+00:00,18.979166666666668,26.79161470419337,-13.916643846125496,67.49987325451224
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 07:00:00+00:00,8.970833333333333,26.103420167763772,-14.604838382555094,66.81167871808265
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 08:00:00+00:00,6.594166666666666,24.761696860911822,-15.946561689407044,65.46995541123069
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 09:00:00+00:00,2.9625,24.2172703328218,-16.49098821749707,64.92552888314066
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 10:00:00+00:00,2.6558333333333333,24.267224494732993,-16.441034055585874,64.97548304505186
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 11:00:00+00:00,2.2466666666666666,24.848089995490515,-15.860168554828352,65.55634854580939
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 12:00:00+00:00,4.434166666666667,25.613700072882907,-15.09455847743596,66.32195862320177
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 13:00:00+00:00,-1.100833333333333,25.35323628116523,-15.355022269153633,66.0614948314841
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 14:00:00+00:00,-1.8016666666666667,24.86552877070571,-15.842729779613158,65.57378732102458
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 15:00:00+00:00,-3.1650000000000005,24.17893309923404,-16.529325451084826,64.8871916495529
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 16:00:00+00:00,-4.278333333333333,23.203807563849384,-17.504450986469482,63.912066114168255
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 17:00:00+00:00,-5.885000000000001,23.102812101462135,-17.605446448856732,63.811070651781
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 18:00:00+00:00,-5.88,22.968706557398892,-17.739551992919974,63.67696510771776
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 19:00:00+00:00,-6.420000000000001,21.679406568376866,-19.028851981942005,62.38766511869573
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 20:00:00+00:00,-5.12,20.57361747917609,-20.13464107114278,61.28187602949495
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 21:00:00+00:00,-4.53,20.56463267706723,-20.143625873251636,61.2728912273861
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 22:00:00+00:00,-3.370000000000001,20.464252931072785,-20.24400561924608,61.17251148139165
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-06 23:00:00+00:00,-1.8575,20.280436265103923,-20.427822285214944,60.98869481542279
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-07 00:00:00+00:00,5.8308333333333335,19.539693360310142,-21.16856519000872,60.24795191062901
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-07 01:00:00+00:00,6.579166666666667,18.318209002315218,-22.39004954800365,59.02646755263409
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-07 02:00:00+00:00,7.245,18.199486395128257,-22.508772155190613,58.90774494544712
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-07 03:00:00+00:00,11.795,17.64310446321391,-23.06515408710496,58.351363013532776
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-07 04:00:00+00:00,12.030833333333334,17.43305613004093,-23.275202420277935,58.1413146803598
LightGBM,2025-03-06 06:00:00+00:00,LZ_WEST,2025-03-07 05:00:00+00:00,9.088333333333331,17.735040749654893,-22.973217800663974,58.44329929997376
LightGBM,2025-03-07 06:00:00+00:00,LZ_LCRA,2025-03-07 06:00:00+00:00,25.66583333333333,25.291750020898128,-24.8955404386507,75.47904048044695
LightGBM,2025-03-07 06:00:00+00:00,LZ_LCRA,2025-03-07 07:00:00+00:00,25.933333333333337,24.924478791969776,-25.26281166757905,75.11176925151861
LightGBM,2025-03-07 06:00:00+00:00,LZ_LCRA,2025-03-07 08:00:00+00:00,27.133333333333336,24.519765798561977,-25.66752466098685,74.70705625811081
LightGBM,2025-03-07 06:00:00+00:00,LZ_LCRA,2025-03-07 09:00:00+00:00,30.981666666666666,24.60981450839109,-25.577475951157737,74.79710496793992
LightGBM,2025-03-07 06:00:00+00:00,LZ_LCRA,2025-03-07 10:00:00+00:00,33.274166666666666,26.16366898023937,-24.02362147930946,76.3509594397882
LightGBM,2025-03-07 06:00:00+00:00,LZ_LCRA,2025-03-07 11:00:00+00:00,48.71416666666667,25.928313763384892,-24.258976696163938,76.11560422293371
LightGBM,2025-03-07 06:00:00+00:00,LZ_LCRA,2025-03-07 12:00:00+00:00,55.30416666666667,25.59465729835589,-24.592633161192936,75.78194775790472
