model,origin,node,ts,actual,mean,q10,q90
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 06:00:00+00:00,110.90083333333332,162.00890910792333,-44.075702793301616,368.0935210091483
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 07:00:00+00:00,123.1725,158.04957643474296,-48.035035466481986,364.1341883359679
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 08:00:00+00:00,118.17166666666668,158.4653645981748,-47.619247303050145,364.54997649939975
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 09:00:00+00:00,102.69583333333333,169.8680438316243,-36.21656806960064,375.9526557328493
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 10:00:00+00:00,113.05,181.37717202992934,-24.707439871295605,387.4617839311543
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 11:00:00+00:00,90.55,173.56321150565853,-32.52140039556642,379.6478234068835
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 12:00:00+00:00,92.12833333333332,167.20812859937712,-38.87648330184783,373.29274050060206
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 13:00:00+00:00,66.31833333333334,164.76267979457984,-41.32193210664511,370.84729169580476
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 14:00:00+00:00,50.23083333333333,159.48628851409632,-46.59832338712863,365.57090041532126
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 15:00:00+00:00,31.5075,123.67412628739677,-82.41048561382817,329.7587381886217
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 16:00:00+00:00,39.04083333333333,116.40846012425261,-89.67615177697233,322.49307202547755
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 17:00:00+00:00,42.759166666666665,114.29052421635308,-91.79408768487187,320.375136117578
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 18:00:00+00:00,47.775,116.83739517849806,-89.24721672272689,322.922007079723
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 19:00:00+00:00,64.91666666666667,114.30646187850098,-91.77815002272396,320.39107377972596
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 20:00:00+00:00,88.70083333333334,121.08568682825153,-84.99892507297342,327.1702987294765
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 21:00:00+00:00,106.13833333333334,117.41284285387067,-88.67176904735427,323.49745475509565
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 22:00:00+00:00,97.0225,138.23082800139866,-67.85378389982628,344.3154399026236
ETS,2026-01-27 00:00:00+00:00,LZ_WEST,2026-01-27 23:00:00+00:00,164.6025,193.62584836626303,-12.458763534961918,399.710460267488
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 00:00:00+00:00,175.0041666666667,233.71796266301172,-37.541033993809975,504.97695931983344
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 01:00:00+00:00,167.78833333333333,167.38734934207372,-103.87164731474797,438.6463459988954
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 02:00:00+00:00,222.75333333333333,194.22423214572734,-77.03476451109435,465.48322880254904
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 03:00:00+00:00,215.88166666666663,219.2602336614915,-51.998762995330196,490.5192303183132
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 04:00:00+00:00,154.6966666666667,175.3398469664945,-95.9191496903272,446.59884362331616
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 05:00:00+00:00,185.98833333333332,157.07608010884408,-114.18291654797761,428.3350767656658
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 06:00:00+00:00,259.9783333333333,116.47724292982446,-154.78175372699724,387.73623958664615
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 07:00:00+00:00,282.0075,108.24591541439673,-163.01308124242496,379.5049120712184
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 08:00:00+00:00,357.0625,102.15870146259996,-169.10029519422173,373.41769811942163
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 09:00:00+00:00,297.31083333333333,110.96537331767885,-160.29362333914284,382.2243699745005
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 10:00:00+00:00,283.6641666666667,111.63918625043401,-159.61981040638767,382.8981829072557
ETS,2026-01-28 00:00:00+00:00,LZ_LCRA,2026-01-28 11:00:00+00:00,403.295,131.87512425168495,-139.38387240513674,403.13412090850665
