model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal,ablation_type,model_type
Timesfm[baseline],False,False,30,12.036539108564826,5.233212971849094,17.446807937625053,7.4910099012190265,27.666265329694337,8.09126527224377,3.9990841523578147,1.764347223054144,0.7750000000000001,0.13718398027628606,0.8043028623925507,0.3796033994334278,0.6146788990825688,0.27459016393442626,0.42568370986920334,baseline,timesfm
TimesFM[remove_rope],False,False,30,12.607990305129391,5.0636427793796015,18.250488164133078,7.646836564237617,29.29721498207443,7.3579338002533445,4.2957998310152155,1.672316400569621,0.8111111111111112,0.12817972207905343,0.8424882435032619,0.33749999999999997,0.7105263157894737,0.22131147540983606,0.40596330275229353,remove_rope,timesfm
TimesFM[simplify_output_head],False,False,30,22.49893331151906,5.365088429204655,28.719583587622406,8.028761473251407,51.91971132418367,7.722549267692927,9.18424032347487,2.620342248871227,0.2884259259259259,0.06667470373364866,1.50341857406149,0.0,0.0,0.0,0.0928270042194093,simplify_output_head,timesfm
