model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal
TimesFM,False,False,30,34.32136870913226,46.00014075309885,54.4462417204427,78.96475487306057,66.69980088403682,22.837007911803287,13.04797779954323,18.33800052664616,0.7673611111111112,0.16611356913206773,0.701038167164815,0.4994686503719447,0.6025641025641025,0.426497277676951,0.525965379494008
Chronos2,False,False,30,35.13691655731054,45.866481678626336,52.73404184802408,71.27342973551093,68.13162346392632,23.539806048374956,13.002682936506508,16.993951657768203,0.7446759259259259,0.17603569309513406,0.717696307274769,0.6407599309153712,0.6112026359143328,0.6733212341197822,0.5266622778143516
RandomForest,False,False,30,43.784578396553414,51.90803619224825,62.758138781547544,80.14710001682815,73.62555176521437,23.87446456854132,20.923730071877326,25.854207815700743,0.1175925925925926,0.07776399789747586,0.8943309006507278,0.523972602739726,0.4959481361426256,0.5553539019963702,0.5172704296545914
XGBoost,False,False,30,44.05048560825101,52.403958887207416,62.71383133543688,81.34742168030371,74.56596735317811,22.32510583088858,21.906776730849348,26.19500297397027,0.01134259259259259,0.011266753262627738,0.8997622430282475,0.5204957102001907,0.5481927710843374,0.4954627949183303,0.5209125475285171
Theta,False,False,30,45.4426049452786,63.82694349053593,58.17891370811718,78.2610416952316,74.92132313780185,25.09762941023249,17.910987336852056,26.026079969604712,0.7395833333333333,0.2571242489000755,0.9281972625280627,0.5977917981072555,0.5285913528591353,0.6878402903811253,0.44707146695325095
Naive,False,False,30,46.09818209876543,61.46422232837958,58.975103150483825,76.49891296071917,73.91940600835515,23.849409271672705,20.026019815927967,25.2251342403992,0.8525462962962963,0.20471929596548433,0.9415878883510137,0.5979543666404407,0.5277777777777778,0.6896551724137931,0.3710247349823321
SeasonalNaive,False,False,30,48.9579174382716,67.72072340678078,73.6572701331655,105.21439697030516,81.45469609160294,24.168897482306882,19.424429381455283,27.42460999913351,0.75625,0.19941844138237189,1.0,0.5383903792784459,0.5490566037735849,0.5281306715063521,0.493841642228739
LightGBM,False,False,30,55.04761032954033,75.8741424615378,75.9154292129313,104.52054247726547,76.450648029411,24.741923188684098,25.730290193752417,37.08820407218804,0.20833333333333337,0.12633036903261896,1.1243862731487078,0.5528888888888889,0.5418118466898955,0.5644283121597096,0.548780487804878
ETS,False,False,30,61.01746972939293,133.08027602618287,77.70267937447062,158.82251650612363,82.08043491705557,26.857415074889555,25.707081446599755,61.90138042621475,0.7599537037037035,0.27040376268298094,1.2463248627012489,0.6255012028869287,0.5603448275862069,0.7078039927404719,0.4961424332344213
Toto,False,False,30,64.55748324959995,93.28609759878734,137.92932072545048,234.15388569368866,80.53968501915126,20.482266849868694,18.041801690634014,24.472388855450987,0.7717592592592593,0.15196261204498168,1.3186321360788478,0.5327433628318584,0.5198618307426598,0.5462794918330308,0.5326231691078562
