model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal
Chronos2,False,False,29,14.737009494051929,4.543645015868964,21.05543155015542,7.37061896097649,73.22450749184871,21.025558389279944,4.874705470180754,1.5994241750788452,0.771551724137931,0.1340927748665058,0.7232103001044694,0.0,0.0,0.0,0.1481481481481481
TimesFM,False,False,29,14.757594158886947,4.432448606613324,20.827940714382702,7.478946921730884,76.08305651974177,19.23233583440808,4.834843054093315,1.5311030576509728,0.7907088122605365,0.1174514651670902,0.7242204807411103,0.0,0.0,0.0,0.1493775933609958
Toto2,False,False,29,14.924231583886371,4.69879916825518,21.165791405707292,7.689886894900384,73.5852192422577,20.195763303753015,4.978659701520912,1.6556792001267076,0.7796934865900382,0.1255428897255461,0.7323981169291789,0.0,0.0,0.0,0.18877551020408162
SeasonalNaive,False,False,29,20.377211845466157,7.241201672930021,28.541055815331887,9.47626411657616,88.40509505404253,26.52091889524784,10.405316040331105,3.1803838144749137,0.9382183908045978,0.0681962739897607,1.0,0.0869565217391304,0.088235294117647,0.0857142857142857,0.0708117443868739
Naive,False,False,29,22.258832614942524,8.790700464012083,29.78492148481186,10.555273173340582,76.74108270677587,25.07811460329354,12.864577217234796,3.4331742333236805,0.9760536398467432,0.0609123107110522,1.0923394615389943,0.1126760563380281,0.1111111111111111,0.1142857142857142,0.0735607675906183
Theta,False,False,29,22.393072378109245,8.735540105833795,30.480890381623407,10.91165508091168,82.85659338198695,18.97540216365499,10.534974685180732,3.482165849365129,0.9468390804597702,0.0958835704238751,1.0989272010288105,0.136986301369863,0.1006711409395973,0.2142857142857142,0.0778032036613272
Toto,False,False,29,23.72316154877059,7.889142152532957,45.87437379872276,20.4210835786147,81.55864817760934,22.49308237005813,6.277893846270348,1.9253490051112008,0.7701149425287356,0.1196762323158551,1.1642005652529392,0.0594059405940594,0.0967741935483871,0.0428571428571428,0.2079510703363914
XGBoost,False,False,29,24.071575620120733,10.217260896154508,33.166676512283985,14.136869991730672,78.50975117029756,24.594733424768418,11.868881361099538,5.105000098965121,0.028735632183908,0.0218634333534738,1.181298786245703,0.1034482758620689,0.0865384615384615,0.1285714285714285,0.1129943502824858
RandomForest,False,False,29,25.978428930901213,16.38532193389453,36.37453935451784,23.44780279701032,78.10297304126733,26.101150019264495,11.074358868507412,7.922280785284826,0.3941570881226054,0.1731426166551908,1.2748765202969268,0.0903954802259886,0.0747663551401869,0.1142857142857142,0.0990990990990991
LightGBM,False,False,29,33.72779336054938,43.31466225268047,53.88170992156027,87.97569695705518,82.28250968811918,26.00221252693811,14.524015821888176,20.87557139403102,0.6015325670498084,0.1792838893114295,1.6551721411314506,0.1019108280254777,0.0919540229885057,0.1142857142857142,0.0910683012259194
ETS,False,False,29,37.970439063626955,30.013406313484538,58.15657640869214,56.40110553182273,89.91033270433061,23.155776380810575,14.58550615298869,10.208175679953596,0.9267241379310344,0.1078851959889374,1.8633775489788225,0.1333333333333333,0.0846153846153846,0.3142857142857143,0.0799385088393543
