knob,knob_value,knob_label,model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal
freq,1h,1h（基准）,Naive,False,False,30,31.82317515432099,19.154248130009485,36.73829618267208,21.101952449743294,59.19890227477421,14.681635918527425,11.200432445290721,5.672905477868377,0.8643518518518519,0.1748633848487675,2.1264809291257927,0.21378340365682133,0.13768115942028986,0.4779874213836478,0.1326923076923077
freq,1h,1h（基准）,SeasonalNaive,False,False,30,14.965182484567901,6.306300547703117,22.552636104834207,9.982589345145927,32.45960674050627,10.106983068995513,5.676103380285418,2.1747684455403267,0.8550925925925926,0.09478990015538451,1.0,0.3221884498480243,0.31176470588235294,0.3333333333333333,0.2882205513784461
freq,1h,1h（基准）,ETS,False,False,30,25.52155688708636,12.58276832714454,30.34605530236824,14.651351970911495,73.65976649439345,38.59295439124998,8.31353727146916,5.036385215184781,0.7092592592592593,0.22860996729533994,1.705395635061864,0.328159645232816,0.2534246575342466,0.46540880503144655,0.2658092175777063
freq,1h,1h（基准）,Theta,False,False,30,17.47603913508074,10.461927821552292,24.106348892690644,14.521522524187999,37.75369134522823,10.812172662646976,6.458391911337347,4.274418416600633,0.8254629629629627,0.15740808823382174,1.1677798886249489,0.3571428571428572,0.30042918454935624,0.44025157232704404,0.2860635696821516
freq,1h,1h（基准）,RandomForest,False,False,30,35.88423037702948,19.931468070505275,45.58688629660178,26.773042165918,60.425769849286375,15.891146331758703,16.90270983566985,9.934744428262425,0.08518518518518517,0.07879080147964743,2.3978478320617413,0.22375215146299487,0.15402843601895735,0.4088050314465409,0.23241590214067276
freq,1h,1h（基准）,LightGBM,False,False,30,26.93273617986837,15.204637427890244,32.43382741328539,18.918908691178522,52.99742781736895,13.504705876191705,11.422255985124757,7.497855869055351,0.212962962962963,0.13069994642123245,1.799693134891032,0.2702702702702703,0.23696682464454977,0.31446540880503143,0.23952095808383234
freq,1h,1h（基准）,XGBoost,False,False,30,29.72115519722008,9.58008689242416,35.34614557848682,11.036712305124295,58.261560670039124,11.024824476483454,14.760133865246795,4.788345485387886,0.0037037037037037034,0.00796511598800243,1.9860202324875451,0.18940609951845905,0.1271551724137931,0.3710691823899371,0.1858267716535433
freq,1h,1h（基准）,TimesFM,False,False,30,12.036539108564826,5.233212971849094,17.446807937625053,7.4910099012190265,27.666265329694337,8.09126527224377,3.9990841523578147,1.764347223054144,0.7750000000000001,0.13718398027628606,0.8043028623925507,0.32863849765258224,0.6481481481481481,0.22012578616352202,0.3411371237458194
freq,1h,1h（基准）,Chronos2,False,False,30,13.205590440273285,5.186076192365319,18.64520347524076,7.2577561655690745,30.344874775780976,7.644193782261774,4.34666935483909,1.8974109040129485,0.7185185185185187,0.1469395142583509,0.8824209430049311,0.3170731707317073,0.4482758620689655,0.24528301886792453,0.325
freq,1h,1h（基准）,Toto,False,False,30,18.546066266867758,6.610102252088144,30.535051755660092,10.340596001389322,41.870559587688135,8.945956910832173,5.291740801707202,1.9367823326367108,0.8412037037037037,0.1057553745468373,1.2392809968065852,0.31833910034602075,0.35384615384615387,0.2893081761006289,0.32679738562091504
freq,1h,1h（基准）,Toto2,False,False,30,12.88812883079788,5.0630819474787385,18.266967349129533,7.168959589935519,29.920743420877972,7.278711194374721,4.232622767830091,1.6319478602854,0.7708333333333333,0.1021093126428489,0.8612075959707222,0.3333333333333333,0.5873015873015873,0.23270440251572327,0.336231884057971
freq,15min,15min（联动等时长）,Naive,False,False,30,51.71503240740741,37.26578611238577,56.43165264032276,38.103488234705274,76.32844967085454,21.358454437517437,17.44162150214107,10.620274653708762,0.8297453703703703,0.2275555094495185,3.215013946040007,0.1898510477152234,0.11190476190476191,0.6256239600665557,0.1311512162313642
freq,15min,15min（联动等时长）,SeasonalNaive,False,False,30,16.08547685185185,6.530586999324264,25.456693273944047,10.755187408436498,33.83374496004932,9.99980425003879,6.200808621062553,2.16619736435716,0.870486111111111,0.08322789432964962,1.0,0.3157051282051282,0.3044822256568779,0.3277870216306156,0.27577791336180596
freq,15min,15min（联动等时长）,ETS,False,False,30,42.848232635839594,26.67641280884715,48.25478340729596,26.694301974508015,104.06471053076993,44.75554421308247,14.785627698283518,11.111095961538748,0.492361111111111,0.29702204231571633,2.6637837989183804,0.2597510373443983,0.1730237700386954,0.5207986688851913,0.2630826422647984
freq,15min,15min（联动等时长）,Theta,False,False,30,19.008996370029966,11.81903317398457,26.33396656725181,15.193266417222883,41.763663603067506,13.886340546147066,7.037660298009279,4.357926669279897,0.8407407407407408,0.1742412945339034,1.1817490115527127,0.3698722259583053,0.31038374717832956,0.45757071547420963,0.286687306501548
freq,15min,15min（联动等时长）,RandomForest,False,False,30,32.93216477408274,11.793653292259958,39.66317645432227,15.102081304568296,61.5310497748169,13.845964505955143,15.997552151172952,5.878787489564116,0.030787037037037036,0.02354520576842854,2.047322878730288,0.21708805579773324,0.1470761961015948,0.41430948419301167,0.20912394025030276
freq,15min,15min（联动等时长）,LightGBM,False,False,30,29.679621262825933,14.090154546560553,38.32782453109175,20.12525458530828,55.47259313356277,12.516905721533973,13.631119120161166,7.017176663034157,0.11134259259259259,0.05290200211567012,1.845119142949688,0.258896338318721,0.187593423019432,0.4176372712146423,0.2697459584295612
freq,15min,15min（联动等时长）,XGBoost,False,False,30,27.687507617641376,11.236882326610287,35.08933137935768,15.798082960284834,54.515219917149544,11.833050567435382,13.755970441726685,5.614787165882376,0.0060185185185185185,0.005942360024533998,1.721273660249235,0.2777777777777778,0.2129547471162378,0.39933444259567386,0.27538726333907054
freq,15min,15min（联动等时长）,TimesFM,False,False,30,13.110826909758426,5.817148947574778,19.984925875281217,9.20915112165403,29.26974833042865,8.703909188430924,4.427821003353889,1.9650400705008337,0.7546296296296298,0.14509661059458165,0.8150723183720248,0.3725490196078432,0.5394321766561514,0.28452579034941766,0.32163973196689
freq,15min,15min（联动等时长）,Chronos2,False,False,30,13.498307193548591,5.578326581261674,20.173029479631193,8.947224434480182,30.06979501798832,8.932575338762112,4.480962910089228,1.8625078410783948,0.7390046296296295,0.1585354544999471,0.8391611462854823,0.3841463414634146,0.4934725848563969,0.3144758735440932,0.31736323479442746
freq,15min,15min（联动等时长）,Toto,False,False,30,36.074611937744166,23.478290298253334,157.3093772007388,209.89407813857775,51.73893565778722,12.287924298462489,8.325955104386647,4.5712810226378995,0.8217592592592592,0.11609667492512182,2.24268215794865,0.29346904156064463,0.29930795847750863,0.2878535773710483,0.31915617556992176
freq,15min,15min（联动等时长）,Toto2,False,False,30,13.617000203260668,5.6834476595657,20.37778451660404,9.070247328276102,29.84747093684456,7.613236675714643,4.64803652366076,2.077806457009946,0.7899305555555556,0.1348717371466946,0.8465400391094406,0.3805748265609514,0.47058823529411764,0.3194675540765391,0.3012188044109112
