model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal,spike_f1_spike_head,spike_precision_head,spike_recall_head
ElecFM,False,False,30,29.09554681258967,43.442506854127295,40.81181698328989,67.28354528337877,65.53926101775467,29.017206519135918,10.767170905593588,17.171047575691624,0.6787037037037038,0.24339033381655914,,0.651529485966572,0.5919770773638968,0.7244039270687237,0.6481934256995382,0.19759387531899378,0.20577069096431283,0.1900420757363254
