model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal
Toto2,False,False,29,15.117822404516765,4.40600125779813,21.721415701625514,7.669343274480815,73.86346949550101,21.68903834553337,4.986100900149843,1.5420903726627615,0.7825670498084292,0.12678461385267661,0.7418984755699253,0.0,0.0,0.0,0.18855218855218855
SeasonalNaive,False,False,29,20.377211845466157,7.241201672930021,28.541055815331887,9.47626411657616,88.40509505404253,26.52091889524784,7.092203829848,2.374246770039379,0.8280651340996169,0.13654213719458494,1.0,0.08695652173913045,0.08823529411764706,0.08571428571428572,0.11979166666666666
