model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal,ablation_type,model_type
Chronos2[baseline],False,True,30,13.098198903148557,5.161172466957931,18.477847460907654,7.260585442334904,30.059583377131258,7.553288401766694,4.303269101159562,1.871458688853824,0.735185185185185,0.14379900906076756,0.8752448502820077,0.4341801385681293,0.4973544973544973,0.38524590163934425,0.41293013555787283,baseline,chronos2
Chronos2[skip_layer_0],False,True,30,13.177027982293824,5.302869574504977,18.71852789977019,7.732992044749233,30.024726876517875,7.598439188966954,4.3738506566290996,1.899415190040989,0.7856481481481481,0.13339520812258807,0.8805123489728226,0.37297297297297294,0.5476190476190477,0.2827868852459016,0.419838523644752,skip_layer_0,chronos2
Chronos2[skip_layer_1],False,True,30,13.164601264659268,5.089359766758377,18.7198396213967,7.1736483557302835,30.32273168908744,7.401841841718371,4.325541768674498,1.8564084229176028,0.737962962962963,0.13597561913309406,0.8796819736902378,0.4028103044496487,0.46994535519125685,0.3524590163934426,0.42764578833693306,skip_layer_1,chronos2
Chronos2[skip_layer_2],False,True,30,12.949550428973303,5.244137196670951,18.280889139063493,7.357016258565985,29.795233999118004,7.780861660141273,4.259528040510146,1.892362550444523,0.7513888888888889,0.14572747480684706,0.8653118959509436,0.4396135265700483,0.5352941176470588,0.3729508196721312,0.4232804232804233,skip_layer_2,chronos2
Chronos2[skip_layer_3],False,True,30,13.207528766202339,5.239415421934371,18.652925854580452,7.36828486869594,30.17254059130507,7.7120935580149546,4.348883529097946,1.9019962606989385,0.7425925925925925,0.14525827242001466,0.8825504653766798,0.4178403755868545,0.489010989010989,0.36475409836065575,0.4255765199161426,skip_layer_3,chronos2
Chronos2[skip_layer_4],False,True,30,13.078316433777044,5.145986146580073,18.474701687902165,7.27419042597737,30.00904949767642,7.4647676771689495,4.300376756202047,1.8634397597135721,0.7342592592592594,0.13478822997953155,0.8739162684627071,0.43891402714932126,0.4898989898989899,0.3975409836065574,0.4112734864300626,skip_layer_4,chronos2
Chronos2[skip_layer_5],False,True,30,12.842321798913273,5.113657814433471,18.055904241396977,7.2218317251232875,29.787868708910004,7.604544420494623,4.228485927643598,1.8617950399983028,0.7486111111111111,0.15300278044220395,0.8581466889666249,0.43914081145584727,0.5257142857142857,0.3770491803278688,0.4201680672268907,skip_layer_5,chronos2
