model,covariates_used,multivariate_used,n_origins,mae_mean,mae_std,rmse_mean,rmse_std,smape_mean,smape_std,pinball_mean,pinball_std,coverage_mean,coverage_std,mase_mean,spike_f1_mean_signal,spike_precision,spike_recall,spike_f1_q90_signal,spike_f1_spike_head,spike_precision_head,spike_recall_head,window
ElecFM,False,False,30,12.42611928787349,5.191324027987849,17.60441563307876,7.373322229897028,29.190045452751583,9.363026418022883,4.113300403206437,1.8174062202096377,0.7699074074074076,0.1440112509417414,,0.3057851239669422,0.6851851851851852,0.19680851063829788,0.3956723338485317,0.33451957295373663,0.25133689839572193,0.5,w1_stable
ElecFM,False,False,30,15.466020173537878,5.356339880250249,21.104759880565613,8.138962417724157,73.16207709641168,23.545540137677442,5.29405808375598,2.113012867281407,0.6925925925925926,0.17676699534901527,,0.19199999999999998,0.42857142857142855,0.12371134020618557,0.18518518518518517,0.10147991543340382,0.06382978723404255,0.24742268041237114,w2_negative
ElecFM,False,False,30,36.12444576817088,56.596887441052196,49.89301855062765,83.4464291015631,69.1650062446585,27.584936529595467,14.155740681957317,25.107529793806847,0.5787037037037037,0.21743493106109202,,0.44040404040404035,0.5618556701030928,0.36212624584717606,0.5836575875486382,0.28647925033467203,0.2399103139013453,0.3554817275747508,w3_extreme
