model,origin,covariates_used,multivariate_used,mae,rmse,smape,pinball,coverage
Naive,2025-03-01 00:00:00+00:00,False,False,26.14527777777777,28.85737489986071,43.15508018304391,7.713937067649486,0.4722222222222222
Naive,2025-03-01 06:00:00+00:00,False,False,24.994166666666665,31.428405366624773,37.310850464710974,7.852504972064325,0.6111111111111112
Naive,2025-03-01 12:00:00+00:00,False,False,68.74263888888888,75.21688786990148,111.58316874109578,26.023986252285955,0.08333333333333333
Naive,2025-03-01 18:00:00+00:00,False,False,21.264861111111113,52.16520268180057,37.33876255930936,10.739831832582466,0.9583333333333334
Naive,2025-03-02 00:00:00+00:00,False,False,191.80444444444444,197.62917039664632,131.73575596245053,69.4075893495326,0.0
Naive,2025-03-02 06:00:00+00:00,False,False,3.323055555555556,6.120181778346129,11.472271850750701,7.456011458098456,1.0
Naive,2025-03-02 12:00:00+00:00,False,False,15.158333333333335,17.442020063309435,145.3346448139951,9.43144649151097,1.0
Naive,2025-03-02 18:00:00+00:00,False,False,9.551527777777777,19.676867163979352,88.84482573976106,8.461502313079663,1.0
Naive,2025-03-03 00:00:00+00:00,False,False,32.73888888888889,40.52631254300511,44.628372224264695,12.361630840876861,0.9861111111111112
Naive,2025-03-03 06:00:00+00:00,False,False,7.714444444444445,11.22224130911468,19.611284829204028,8.24009498491618,1.0
Naive,2025-03-03 12:00:00+00:00,False,False,22.201666666666668,32.21617631977244,65.87780576372178,8.331444131191335,0.9861111111111112
Naive,2025-03-03 18:00:00+00:00,False,False,18.25263888888889,35.93295761631035,63.091136061674824,7.4274304153427915,0.9166666666666666
Naive,2025-03-04 00:00:00+00:00,False,False,13.754444444444443,15.880616941556283,48.5376480795965,5.617393411485923,0.9861111111111112
Naive,2025-03-04 06:00:00+00:00,False,False,14.386944444444445,18.509482404672717,58.227600685960844,5.78780333866158,0.9583333333333334
Naive,2025-03-04 12:00:00+00:00,False,False,9.137916666666667,10.40985357192352,127.29178009173046,4.876902568030555,1.0
Naive,2025-03-04 18:00:00+00:00,False,False,7.848888888888889,14.777447437828286,84.9661278645457,4.480594708068041,1.0
Naive,2025-03-05 00:00:00+00:00,False,False,22.367916666666666,34.84100001355364,75.859615761125,9.756197510474488,0.6944444444444444
Naive,2025-03-05 06:00:00+00:00,False,False,12.187222222222223,18.796125043919734,31.779826023899847,5.660695099606375,0.7916666666666666
Naive,2025-03-05 12:00:00+00:00,False,False,25.603055555555557,28.875145790877742,130.86011567207842,7.50805695880961,0.7083333333333334
Naive,2025-03-05 18:00:00+00:00,False,False,17.884027777777778,26.62201649950657,199.2988917528409,5.882494313233825,0.7916666666666666
Naive,2025-03-06 00:00:00+00:00,False,False,40.889166666666675,44.29490643529018,63.75561738008746,14.14923133680661,0.1388888888888889
Naive,2025-03-06 06:00:00+00:00,False,False,10.875277777777777,13.438212099994717,54.740170613204775,4.029379029821928,1.0
Naive,2025-03-06 12:00:00+00:00,False,False,30.53805555555555,42.2564691299845,134.91125265566882,10.277555114944333,0.5416666666666666
Naive,2025-03-06 18:00:00+00:00,False,False,7.520555555555556,14.629306773277627,73.18952414526143,4.213701627434377,0.9722222222222222
Naive,2025-03-07 00:00:00+00:00,False,False,10.705555555555557,12.221399492511306,85.13978056769477,4.588105149902909,0.9861111111111112
Naive,2025-03-07 06:00:00+00:00,False,False,15.81291666666667,25.38361569661291,45.11627335769293,6.454209969491969,0.8055555555555556
Naive,2025-03-07 12:00:00+00:00,False,False,27.64138888888889,37.46189945946563,55.15642105160635,10.096892720380561,0.7361111111111112
Naive,2025-03-07 18:00:00+00:00,False,False,7.624305555555556,17.014155340317206,18.54271038042798,4.1492319436894585,0.9583333333333334
Naive,2025-03-08 00:00:00+00:00,False,False,36.175,39.589992492491774,63.232147093473145,10.224356414332165,0.4583333333333333
Naive,2025-03-08 06:00:00+00:00,False,False,13.522361111111111,21.003485458106443,68.37668776537673,5.145850230331155,0.7916666666666666
